time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2019-01-11 13:00:00+00:00,5.02,50.35,331.0,661.59,99.0,241.2,2.21,20.0,100343.0
2019-01-11 14:00:00+00:00,4.74,49.75,234.0,771.53,44.0,249.0,2.14,18.0,100333.0
2019-01-11 15:00:00+00:00,3.77,56.3,82.0,518.79,26.0,235.4,1.79,5.0,100412.0
2019-01-11 16:00:00+00:00,2.14,63.2,0.0,-0.0,0.0,229.6,1.72,359.0,100472.0
2019-01-11 17:00:00+00:00,0.86,69.5,0.0,-0.0,0.0,226.4,1.59,360.0,100560.0
2019-01-11 18:00:00+00:00,-0.09,74.95,0.0,-0.0,0.0,222.0,1.52,2.0,100580.0
2019-01-11 19:00:00+00:00,-0.33,80.5,0.0,-0.0,0.0,226.8,1.45,17.0,100600.0
2019-01-11 20:00:00+00:00,-1.15,84.45,0.0,-0.0,0.0,223.2,1.45,18.0,100629.0
2019-01-11 21:00:00+00:00,-1.78,86.7,0.0,-0.0,0.0,223.2,1.38,19.0,100659.0
2019-01-11 22:00:00+00:00,-2.21,87.65,0.0,-0.0,0.0,221.6,1.38,22.0,100689.0
2019-01-11 23:00:00+00:00,-2.53,88.1,0.0,-0.0,0.0,219.2,1.38,22.0,100669.0
2019-01-12 00:00:00+00:00,-2.78,88.0,0.0,-0.0,0.0,215.8,1.38,19.0,100649.0
2019-01-12 01:00:00+00:00,-2.97,87.5,0.0,-0.0,0.0,213.8,1.38,20.0,100649.0
2019-01-12 02:00:00+00:00,-3.13,86.9,0.0,-0.0,0.0,213.2,1.38,22.0,100669.0
2019-01-12 03:00:00+00:00,-3.34,86.25,0.0,-0.0,0.0,208.8,1.38,20.0,100649.0
2019-01-12 04:00:00+00:00,-3.46,85.35,0.0,-0.0,0.0,209.2,1.38,19.0,100600.0
2019-01-12 05:00:00+00:00,-3.51,84.2,0.0,-0.0,0.0,210.4,1.38,19.0,100600.0
2019-01-12 06:00:00+00:00,-3.59,83.2,0.0,-0.0,0.0,209.0,1.38,18.0,100620.0
2019-01-12 07:00:00+00:00,-3.51,83.9,50.0,406.09,20.0,212.0,1.38,19.0,100659.0
2019-01-12 08:00:00+00:00,-1.56,80.1,197.0,657.58,53.0,213.4,1.03,20.0,100699.0
2019-01-12 09:00:00+00:00,1.23,66.65,329.0,797.81,64.0,220.8,1.17,9.0,100718.0
2019-01-12 10:00:00+00:00,3.05,58.6,417.0,852.88,71.0,228.2,1.38,359.0,100699.0
2019-01-12 11:00:00+00:00,4.4,54.15,454.0,885.96,69.0,233.2,1.52,352.0,100649.0
2019-01-12 12:00:00+00:00,5.31,52.0,425.0,827.74,80.0,235.6,1.59,349.0,100590.0
2019-01-12 13:00:00+00:00,5.74,51.55,348.0,766.34,77.0,238.8,1.66,348.0,100521.0
2019-01-12 14:00:00+00:00,5.5,55.9,222.0,621.62,67.0,238.6,1.38,338.0,100511.0
2019-01-12 15:00:00+00:00,4.36,63.4,82.0,477.21,29.0,237.2,1.38,330.0,100521.0
2019-01-12 16:00:00+00:00,2.77,69.15,0.0,-0.0,0.0,235.2,1.31,345.0,100521.0
2019-01-12 17:00:00+00:00,0.91,77.0,0.0,-0.0,0.0,234.6,1.17,6.0,100531.0
2019-01-12 18:00:00+00:00,0.22,75.9,0.0,-0.0,0.0,234.4,1.1,20.0,100570.0
2019-01-12 19:00:00+00:00,-0.71,79.4,0.0,-0.0,0.0,233.0,1.17,50.0,100560.0
2019-01-12 20:00:00+00:00,-1.09,80.5,0.0,-0.0,0.0,232.6,1.17,69.0,100560.0
2019-01-12 21:00:00+00:00,-1.43,81.85,0.0,-0.0,0.0,232.4,1.17,83.0,100521.0
2019-01-12 22:00:00+00:00,-1.76,83.1,0.0,-0.0,0.0,232.2,1.31,90.0,100481.0
2019-01-12 23:00:00+00:00,-1.8,82.3,0.0,-0.0,0.0,231.4,1.31,90.0,100383.0
2019-01-13 00:00:00+00:00,-1.58,79.6,0.0,-0.0,0.0,230.6,1.31,93.0,100373.0
2019-01-13 01:00:00+00:00,-1.34,76.95,0.0,-0.0,0.0,230.4,1.38,109.0,100323.0
2019-01-13 02:00:00+00:00,-1.13,75.0,0.0,-0.0,0.0,231.0,1.38,120.0,100314.0
2019-01-13 03:00:00+00:00,-0.64,72.35,0.0,-0.0,0.0,239.2,1.31,124.0,100225.0
2019-01-13 04:00:00+00:00,-0.26,72.45,0.0,-0.0,0.0,265.2,1.31,122.0,100185.0
2019-01-13 05:00:00+00:00,-0.19,73.5,0.0,-0.0,0.0,270.8,1.38,124.0,100166.0
2019-01-13 06:00:00+00:00,-0.32,73.05,0.0,-0.0,0.0,259.0,1.45,121.0,100116.0
2019-01-13 07:00:00+00:00,-0.18,73.8,41.0,213.08,25.0,271.0,1.45,109.0,100146.0
2019-01-13 08:00:00+00:00,1.21,76.5,80.0,9.07,78.0,283.0,1.24,109.0,100077.0
2019-01-13 09:00:00+00:00,3.74,67.7,169.0,53.88,151.0,307.8,0.9,109.0,100077.0
2019-01-13 10:00:00+00:00,5.25,69.5,177.0,19.61,169.0,312.0,0.69,120.0,100067.0
2019-01-13 11:00:00+00:00,6.28,69.25,147.0,2.29,146.0,317.6,0.41,126.0,100027.0
2019-01-13 12:00:00+00:00,7.24,71.5,396.0,648.16,124.0,314.2,0.34,168.0,99958.0
2019-01-13 13:00:00+00:00,7.38,70.35,347.0,756.98,77.0,314.2,0.34,214.0,99879.0
2019-01-13 14:00:00+00:00,7.32,71.05,232.0,700.95,55.0,311.8,0.48,268.0,99860.0
2019-01-13 15:00:00+00:00,6.41,84.25,83.0,463.87,30.0,312.8,0.55,254.0,99840.0
2019-01-13 16:00:00+00:00,6.24,79.2,0.0,-0.0,0.0,309.4,0.28,215.0,99781.0
2019-01-13 17:00:00+00:00,5.71,82.0,0.0,-0.0,0.0,279.8,0.0,118.0,99790.0
2019-01-13 18:00:00+00:00,5.07,84.6,0.0,-0.0,0.0,267.8,0.55,103.0,99761.0
2019-01-13 19:00:00+00:00,3.27,91.25,0.0,-0.0,0.0,268.6,0.97,119.0,99741.0
2019-01-13 20:00:00+00:00,1.94,93.05,0.0,-0.0,0.0,256.8,1.24,122.0,99721.0
2019-01-13 21:00:00+00:00,1.01,92.95,0.0,-0.0,0.0,257.0,1.45,132.0,99662.0
2019-01-13 22:00:00+00:00,0.84,91.15,0.0,-0.0,0.0,254.8,1.38,145.0,99672.0
2019-01-13 23:00:00+00:00,0.48,90.8,0.0,-0.0,0.0,261.4,1.52,150.0,99593.0
2019-01-14 00:00:00+00:00,0.45,90.05,0.0,-0.0,0.0,263.2,1.59,138.0,99544.0
2019-01-14 01:00:00+00:00,1.31,88.4,0.0,-0.0,0.0,291.4,1.72,130.0,99386.0
2019-01-14 02:00:00+00:00,1.61,87.5,0.0,-0.0,0.0,292.4,1.72,124.0,99297.0
2019-01-14 03:00:00+00:00,1.3,88.35,0.0,-0.0,0.0,285.0,1.52,118.0,99188.0
2019-01-14 04:00:00+00:00,0.71,89.5,0.0,-0.0,0.0,289.6,1.45,119.0,99099.0
2019-01-14 05:00:00+00:00,1.64,88.75,0.0,-0.0,0.0,321.6,1.38,110.0,99040.0
2019-01-14 06:00:00+00:00,2.15,87.6,0.0,-0.0,0.0,327.2,1.24,95.0,98991.0
2019-01-14 07:00:00+00:00,2.52,95.55,19.0,0.0,19.0,331.0,1.17,94.0,98971.0
2019-01-14 08:00:00+00:00,3.48,95.2,19.0,0.0,19.0,332.4,0.9,82.0,98951.0
2019-01-14 09:00:00+00:00,4.96,94.7,108.0,2.98,107.0,336.6,0.55,41.0,99030.0
2019-01-14 10:00:00+00:00,6.12,93.45,417.0,840.82,72.0,337.6,0.69,357.0,99040.0
2019-01-14 11:00:00+00:00,6.85,90.65,423.0,684.37,122.0,340.6,1.45,331.0,99040.0
2019-01-14 12:00:00+00:00,7.42,87.6,397.0,634.17,129.0,304.4,2.48,340.0,99020.0
2019-01-14 13:00:00+00:00,7.88,81.65,346.0,728.14,84.0,306.0,2.83,351.0,99011.0
2019-01-14 14:00:00+00:00,8.05,78.4,236.0,715.5,53.0,296.4,2.21,351.0,99030.0
2019-01-14 15:00:00+00:00,7.58,80.3,70.0,229.74,43.0,257.8,1.59,338.0,99070.0
2019-01-14 16:00:00+00:00,6.07,85.35,0.0,-0.0,0.0,252.0,1.52,338.0,99159.0
2019-01-14 17:00:00+00:00,4.8,88.4,0.0,-0.0,0.0,248.0,1.52,356.0,99238.0
2019-01-14 18:00:00+00:00,3.77,89.9,0.0,-0.0,0.0,245.0,1.45,14.0,99307.0
2019-01-14 19:00:00+00:00,3.62,91.25,0.0,-0.0,0.0,248.8,1.38,33.0,99396.0
2019-01-14 20:00:00+00:00,2.27,91.85,0.0,-0.0,0.0,247.6,1.52,46.0,99484.0
2019-01-14 21:00:00+00:00,1.37,91.45,0.0,-0.0,0.0,250.0,1.45,56.0,99554.0
2019-01-14 22:00:00+00:00,0.7,91.05,0.0,-0.0,0.0,248.8,1.38,53.0,99573.0
2019-01-14 23:00:00+00:00,0.08,89.8,0.0,-0.0,0.0,241.0,1.52,34.0,99603.0
2019-01-15 00:00:00+00:00,0.03,87.3,0.0,-0.0,0.0,239.0,1.66,28.0,99731.0
2019-01-15 01:00:00+00:00,-0.04,85.2,0.0,-0.0,0.0,236.8,1.66,22.0,99800.0
2019-01-15 02:00:00+00:00,-0.59,82.25,0.0,-0.0,0.0,232.2,1.59,17.0,99909.0
2019-01-15 03:00:00+00:00,-1.16,81.8,0.0,-0.0,0.0,231.2,1.59,23.0,99958.0
2019-01-15 04:00:00+00:00,-1.44,80.9,0.0,-0.0,0.0,230.0,1.52,30.0,100027.0
2019-01-15 05:00:00+00:00,-1.72,80.55,0.0,-0.0,0.0,225.2,1.45,35.0,100136.0
2019-01-15 06:00:00+00:00,-2.12,81.65,0.0,-0.0,0.0,224.6,1.38,37.0,100235.0
2019-01-15 07:00:00+00:00,-1.7,80.9,53.0,411.03,21.0,230.2,1.24,42.0,100323.0
2019-01-15 08:00:00+00:00,0.14,84.65,207.0,700.96,50.0,231.8,0.9,40.0,100442.0
2019-01-15 09:00:00+00:00,3.5,76.05,340.0,816.04,64.0,234.6,0.76,25.0,100580.0
2019-01-15 10:00:00+00:00,5.25,69.75,430.0,869.7,71.0,233.6,0.69,5.0,100590.0
2019-01-15 11:00:00+00:00,6.77,61.35,466.0,887.92,73.0,237.4,0.9,351.0,100580.0
2019-01-15 12:00:00+00:00,7.66,51.7,440.0,843.44,81.0,241.6,1.03,12.0,100560.0
2019-01-15 13:00:00+00:00,8.07,45.1,364.0,801.55,73.0,243.0,0.97,31.0,100541.0
2019-01-15 14:00:00+00:00,8.05,43.9,247.0,748.78,53.0,244.2,0.55,352.0,100580.0
2019-01-15 15:00:00+00:00,7.3,56.0,90.0,446.81,36.0,243.4,0.76,285.0,100610.0
2019-01-15 16:00:00+00:00,6.41,54.5,0.0,-0.0,0.0,240.2,0.62,271.0,100629.0
2019-01-15 17:00:00+00:00,5.59,56.35,0.0,-0.0,0.0,238.0,0.28,238.0,100699.0
2019-01-15 18:00:00+00:00,5.13,57.7,0.0,-0.0,0.0,237.4,0.34,136.0,100768.0
2019-01-15 19:00:00+00:00,2.91,62.2,0.0,-0.0,0.0,236.0,1.1,96.0,100837.0
2019-01-15 20:00:00+00:00,1.36,67.35,0.0,-0.0,0.0,235.6,1.31,105.0,100906.0
2019-01-15 21:00:00+00:00,0.75,68.3,0.0,-0.0,0.0,235.6,1.45,115.0,100965.0
2019-01-15 22:00:00+00:00,0.32,68.95,0.0,-0.0,0.0,236.0,1.52,120.0,100995.0
2019-01-15 23:00:00+00:00,0.01,69.7,0.0,-0.0,0.0,236.2,1.59,120.0,101034.0
2019-01-16 00:00:00+00:00,-0.08,69.85,0.0,-0.0,0.0,236.8,1.59,121.0,101064.0
2019-01-16 01:00:00+00:00,-0.21,70.75,0.0,-0.0,0.0,236.6,1.59,123.0,101074.0
2019-01-16 02:00:00+00:00,-0.26,71.85,0.0,-0.0,0.0,236.8,1.59,123.0,101074.0
2019-01-16 03:00:00+00:00,-0.32,73.4,0.0,-0.0,0.0,239.4,1.66,122.0,101064.0
2019-01-16 04:00:00+00:00,-0.25,74.5,0.0,-0.0,0.0,241.4,1.66,120.0,101034.0
2019-01-16 05:00:00+00:00,-0.18,75.9,0.0,-0.0,0.0,242.0,1.59,119.0,101044.0
2019-01-16 06:00:00+00:00,0.08,78.15,0.0,-0.0,0.0,256.2,1.59,120.0,101064.0
2019-01-16 07:00:00+00:00,-0.1,81.25,43.0,201.51,27.0,244.4,1.52,111.0,101084.0
2019-01-16 08:00:00+00:00,1.47,84.3,185.0,487.02,75.0,263.2,1.24,114.0,101123.0
2019-01-16 09:00:00+00:00,4.49,78.8,295.0,511.08,121.0,265.8,0.97,129.0,101153.0
2019-01-16 10:00:00+00:00,6.65,73.4,367.0,512.8,154.0,292.6,1.17,154.0,101133.0
2019-01-16 11:00:00+00:00,7.5,74.2,447.0,785.65,97.0,312.4,1.59,167.0,101103.0
2019-01-16 12:00:00+00:00,7.9,75.4,401.0,625.04,133.0,307.4,2.14,179.0,101024.0
2019-01-16 13:00:00+00:00,8.05,72.35,263.0,248.39,172.0,300.0,2.34,185.0,100965.0
2019-01-16 14:00:00+00:00,7.97,72.3,109.0,22.86,103.0,302.2,2.0,183.0,100945.0
2019-01-16 15:00:00+00:00,7.28,77.15,58.0,80.48,48.0,294.0,1.59,172.0,100936.0
2019-01-16 16:00:00+00:00,6.06,82.0,0.0,-0.0,0.0,287.6,1.52,154.0,100926.0
2019-01-16 17:00:00+00:00,5.23,84.35,0.0,-0.0,0.0,293.4,1.52,145.0,100926.0
2019-01-16 18:00:00+00:00,4.33,86.4,0.0,-0.0,0.0,268.2,1.59,141.0,100955.0
2019-01-16 19:00:00+00:00,4.03,89.65,0.0,-0.0,0.0,292.4,1.59,140.0,100945.0
2019-01-16 20:00:00+00:00,3.64,90.5,0.0,-0.0,0.0,297.0,1.59,140.0,100936.0
2019-01-16 21:00:00+00:00,2.75,91.4,0.0,-0.0,0.0,267.8,1.66,138.0,100965.0
2019-01-16 22:00:00+00:00,2.17,91.55,0.0,-0.0,0.0,269.2,1.66,134.0,100926.0
2019-01-16 23:00:00+00:00,1.46,91.3,0.0,-0.0,0.0,252.6,1.72,131.0,100926.0
2019-01-17 00:00:00+00:00,1.07,90.85,0.0,-0.0,0.0,252.6,1.79,129.0,100906.0
2019-01-17 01:00:00+00:00,0.98,89.65,0.0,-0.0,0.0,258.0,1.79,128.0,100886.0
2019-01-17 02:00:00+00:00,0.93,87.5,0.0,-0.0,0.0,258.0,1.79,125.0,100857.0
2019-01-17 03:00:00+00:00,1.31,84.05,0.0,-0.0,0.0,276.0,1.79,121.0,100787.0
2019-01-17 04:00:00+00:00,1.66,81.15,0.0,-0.0,0.0,285.0,1.79,118.0,100728.0
2019-01-17 05:00:00+00:00,1.72,79.75,0.0,-0.0,0.0,275.2,1.86,114.0,100679.0
2019-01-17 06:00:00+00:00,1.9,80.0,0.0,-0.0,0.0,273.8,1.93,114.0,100639.0
2019-01-17 07:00:00+00:00,2.85,80.35,31.0,49.35,27.0,309.6,1.79,121.0,100610.0
2019-01-17 08:00:00+00:00,4.12,79.9,123.0,96.55,101.0,316.2,1.66,131.0,100600.0
2019-01-17 09:00:00+00:00,5.57,78.25,143.0,17.5,137.0,310.6,1.72,144.0,100590.0
2019-01-17 10:00:00+00:00,7.36,71.65,104.0,0.0,104.0,308.6,2.0,156.0,100551.0
2019-01-17 11:00:00+00:00,8.16,70.1,100.0,0.0,100.0,295.6,2.55,163.0,100481.0
2019-01-17 12:00:00+00:00,8.77,69.65,188.0,18.52,180.0,306.0,2.97,169.0,100363.0
2019-01-17 13:00:00+00:00,8.99,70.6,195.0,64.91,171.0,301.4,2.97,169.0,100314.0
2019-01-17 14:00:00+00:00,8.88,73.05,174.0,203.03,120.0,307.8,2.62,170.0,100264.0
2019-01-17 15:00:00+00:00,8.23,77.35,43.0,15.66,41.0,296.2,2.62,166.0,100245.0
2019-01-17 16:00:00+00:00,7.26,80.75,0.0,-0.0,0.0,302.2,2.41,164.0,100205.0
2019-01-17 17:00:00+00:00,6.76,84.55,0.0,-0.0,0.0,323.8,2.41,161.0,100205.0
2019-01-17 18:00:00+00:00,6.24,89.15,0.0,-0.0,0.0,320.2,2.34,162.0,100195.0
2019-01-17 19:00:00+00:00,5.91,90.75,0.0,-0.0,0.0,314.8,2.21,155.0,100166.0
2019-01-17 20:00:00+00:00,5.79,95.05,0.0,-0.0,0.0,329.4,2.14,161.0,100146.0
2019-01-17 21:00:00+00:00,5.35,99.6,0.0,-0.0,0.0,334.0,1.93,157.0,100146.0
2019-01-17 22:00:00+00:00,5.08,99.5,0.0,-0.0,0.0,308.4,1.93,161.0,100126.0
2019-01-17 23:00:00+00:00,4.86,99.4,0.0,-0.0,0.0,310.0,1.79,160.0,100096.0
2019-01-18 00:00:00+00:00,4.76,99.4,0.0,-0.0,0.0,314.4,1.79,163.0,100087.0
2019-01-18 01:00:00+00:00,4.67,99.45,0.0,-0.0,0.0,314.25,1.79,164.0,100047.0
2019-01-18 02:00:00+00:00,4.34,99.6,0.0,-0.0,0.0,302.6,1.86,162.0,100017.0
2019-01-18 03:00:00+00:00,4.62,99.65,0.0,-0.0,0.0,327.4,1.79,155.0,99988.0
2019-01-18 04:00:00+00:00,4.84,99.6,0.0,-0.0,0.0,332.0,1.66,154.0,99929.0
2019-01-18 05:00:00+00:00,4.55,99.55,0.0,-0.0,0.0,307.2,1.79,149.0,99909.0
2019-01-18 06:00:00+00:00,4.38,99.7,0.0,-0.0,0.0,310.4,1.72,145.0,99909.0
2019-01-18 07:00:00+00:00,5.01,99.7,31.0,48.3,27.0,318.2,1.72,145.0,99929.0
2019-01-18 08:00:00+00:00,5.74,99.4,18.0,0.0,18.0,337.0,2.07,158.0,99978.0
2019-01-18 09:00:00+00:00,6.16,99.1,135.0,11.59,131.0,340.0,2.14,155.0,100027.0
2019-01-18 10:00:00+00:00,6.95,93.85,49.0,0.0,49.0,337.8,2.0,159.0,99978.0
2019-01-18 11:00:00+00:00,7.74,90.7,115.0,0.0,115.0,339.2,2.34,162.0,99958.0
2019-01-18 12:00:00+00:00,7.84,89.65,187.0,18.38,179.0,330.8,2.48,167.0,99938.0
2019-01-18 13:00:00+00:00,8.23,84.1,215.0,99.14,178.0,311.6,2.69,165.0,99919.0
2019-01-18 14:00:00+00:00,7.82,83.55,162.0,144.7,123.0,278.4,2.83,167.0,99919.0
2019-01-18 15:00:00+00:00,7.39,84.25,99.0,487.59,35.0,294.0,2.69,167.0,99948.0
2019-01-18 16:00:00+00:00,6.5,89.1,0.0,-0.0,0.0,291.8,2.0,152.0,99958.0
2019-01-18 17:00:00+00:00,5.33,92.15,0.0,-0.0,0.0,266.4,1.86,144.0,99988.0
2019-01-18 18:00:00+00:00,4.85,92.5,0.0,-0.0,0.0,276.2,1.72,137.0,100027.0
2019-01-18 19:00:00+00:00,4.64,91.3,0.0,-0.0,0.0,286.8,1.59,130.0,100057.0
2019-01-18 20:00:00+00:00,4.21,91.85,0.0,-0.0,0.0,290.0,1.59,128.0,100067.0
2019-01-18 21:00:00+00:00,3.44,91.7,0.0,-0.0,0.0,264.4,1.79,121.0,100087.0
2019-01-18 22:00:00+00:00,2.78,92.45,0.0,-0.0,0.0,257.6,1.72,117.0,100106.0
2019-01-18 23:00:00+00:00,2.57,93.1,0.0,-0.0,0.0,274.4,1.59,118.0,100126.0
2019-01-19 00:00:00+00:00,2.67,94.0,0.0,-0.0,0.0,294.6,1.45,118.0,100126.0
2019-01-19 01:00:00+00:00,2.32,95.4,0.0,-0.0,0.0,289.8,1.45,114.0,100126.0
2019-01-19 02:00:00+00:00,2.21,96.15,0.0,-0.0,0.0,298.0,1.31,111.0,100106.0
2019-01-19 03:00:00+00:00,1.76,97.2,0.0,-0.0,0.0,291.0,1.31,110.0,100096.0
2019-01-19 04:00:00+00:00,0.03,99.35,0.0,-0.0,0.0,272.0,1.45,103.0,100096.0
2019-01-19 05:00:00+00:00,-0.13,99.35,0.0,-0.0,0.0,280.0,1.45,100.0,100087.0
2019-01-19 06:00:00+00:00,0.19,99.75,0.0,-0.0,0.0,293.0,1.38,96.0,100087.0
2019-01-19 07:00:00+00:00,-0.15,99.2,43.0,141.68,31.0,276.0,1.31,96.0,100106.0
2019-01-19 08:00:00+00:00,1.56,99.5,207.0,637.42,59.0,269.8,0.9,107.0,100126.0
2019-01-19 09:00:00+00:00,5.48,97.4,327.0,672.75,93.0,275.0,0.97,141.0,100166.0
2019-01-19 10:00:00+00:00,5.8,80.45,318.0,278.48,200.0,281.8,1.66,166.0,100156.0
2019-01-19 11:00:00+00:00,6.77,73.25,182.0,8.8,178.0,274.0,1.93,178.0,100136.0
2019-01-19 12:00:00+00:00,7.29,71.95,247.0,79.78,212.0,269.8,1.79,187.0,100057.0
2019-01-19 13:00:00+00:00,7.31,73.5,212.0,87.58,179.0,267.6,1.66,189.0,100027.0
2019-01-19 14:00:00+00:00,7.02,74.25,144.0,76.88,123.0,274.6,1.72,175.0,100008.0
2019-01-19 15:00:00+00:00,6.01,80.0,47.0,14.83,45.0,277.2,1.31,169.0,99988.0
2019-01-19 16:00:00+00:00,5.28,81.7,0.0,-0.0,0.0,288.0,1.17,176.0,100008.0
2019-01-19 17:00:00+00:00,4.54,86.5,0.0,-0.0,0.0,312.4,1.24,161.0,100037.0
2019-01-19 18:00:00+00:00,3.99,90.85,0.0,-0.0,0.0,311.2,1.24,141.0,100067.0
2019-01-19 19:00:00+00:00,4.1,85.55,0.0,-0.0,0.0,305.8,1.1,126.0,100077.0
2019-01-19 20:00:00+00:00,2.22,97.8,0.0,-0.0,0.0,292.0,1.1,118.0,100087.0
2019-01-19 21:00:00+00:00,1.58,97.8,0.0,-0.0,0.0,289.4,1.17,108.0,100106.0
2019-01-19 22:00:00+00:00,1.03,97.9,0.0,-0.0,0.0,285.4,1.24,105.0,100116.0
2019-01-19 23:00:00+00:00,0.79,97.9,0.0,-0.0,0.0,287.2,1.24,107.0,100077.0
2019-01-20 00:00:00+00:00,0.44,97.8,0.0,-0.0,0.0,281.8,1.31,107.0,100067.0
2019-01-20 01:00:00+00:00,0.09,97.65,0.0,-0.0,0.0,279.6,1.31,104.0,100037.0
2019-01-20 02:00:00+00:00,-0.12,97.5,0.0,-0.0,0.0,279.4,1.38,99.0,100077.0
2019-01-20 03:00:00+00:00,-0.1,97.95,0.0,-0.0,0.0,286.6,1.31,89.0,100027.0
2019-01-20 04:00:00+00:00,-0.61,97.45,0.0,-0.0,0.0,273.6,1.31,90.0,100008.0
2019-01-20 05:00:00+00:00,-1.07,97.3,0.0,-0.0,0.0,270.8,1.38,88.0,100008.0
2019-01-20 06:00:00+00:00,-1.27,97.2,0.0,-0.0,0.0,272.8,1.31,94.0,100017.0
2019-01-20 07:00:00+00:00,0.39,98.65,26.0,11.54,25.0,311.2,1.03,101.0,100057.0
2019-01-20 08:00:00+00:00,1.5,98.75,92.0,17.06,88.0,279.6,0.83,104.0,100077.0
2019-01-20 09:00:00+00:00,6.07,89.0,224.0,159.77,168.0,284.8,0.69,144.0,100126.0
2019-01-20 10:00:00+00:00,5.79,82.8,263.0,124.2,210.0,269.6,0.83,179.0,100106.0
2019-01-20 11:00:00+00:00,6.7,74.95,238.0,52.4,214.0,289.0,0.97,182.0,100077.0
2019-01-20 12:00:00+00:00,7.19,71.65,217.0,38.44,200.0,297.2,0.97,202.0,100008.0
2019-01-20 13:00:00+00:00,7.24,73.45,92.0,0.0,92.0,290.8,1.03,212.0,99978.0
2019-01-20 14:00:00+00:00,6.6,77.35,23.0,0.0,23.0,306.6,0.83,233.0,99958.0
2019-01-20 15:00:00+00:00,6.16,81.95,69.0,101.08,55.0,297.4,0.48,256.0,99929.0
2019-01-20 16:00:00+00:00,5.63,85.15,0.0,-0.0,0.0,303.2,0.34,316.0,99948.0
2019-01-20 17:00:00+00:00,4.81,89.95,0.0,-0.0,0.0,298.2,0.41,19.0,99968.0
2019-01-20 18:00:00+00:00,4.03,92.55,0.0,-0.0,0.0,304.8,0.69,46.0,99998.0
2019-01-20 19:00:00+00:00,2.62,98.9,0.0,-0.0,0.0,305.2,1.1,42.0,100008.0
2019-01-20 20:00:00+00:00,2.21,98.9,0.0,-0.0,0.0,301.6,1.17,49.0,100008.0
2019-01-20 21:00:00+00:00,2.64,99.05,0.0,-0.0,0.0,320.8,0.97,51.0,100037.0
2019-01-20 22:00:00+00:00,2.55,99.1,0.0,-0.0,0.0,314.8,1.1,50.0,100017.0
2019-01-20 23:00:00+00:00,2.66,99.25,0.0,-0.0,0.0,318.8,1.03,48.0,100037.0
2019-01-21 00:00:00+00:00,2.07,99.2,0.0,-0.0,0.0,301.4,1.17,49.0,100017.0
2019-01-21 01:00:00+00:00,2.11,99.25,0.0,-0.0,0.0,311.25,1.17,54.0,100008.0
2019-01-21 02:00:00+00:00,2.32,99.35,0.0,-0.0,0.0,316.8,1.1,52.0,100008.0
2019-01-21 03:00:00+00:00,2.03,99.15,0.0,-0.0,0.0,305.4,1.17,48.0,99988.0
2019-01-21 04:00:00+00:00,1.69,99.1,0.0,-0.0,0.0,301.2,1.1,47.0,99968.0
2019-01-21 05:00:00+00:00,1.59,99.1,0.0,-0.0,0.0,304.6,1.17,52.0,99948.0
2019-01-21 06:00:00+00:00,1.78,98.9,0.0,-0.0,0.0,311.2,1.17,53.0,99988.0
2019-01-21 07:00:00+00:00,2.09,99.45,38.0,78.86,31.0,316.4,1.1,41.0,100008.0
2019-01-21 08:00:00+00:00,3.14,99.45,71.0,0.0,71.0,314.6,0.97,39.0,100008.0
2019-01-21 09:00:00+00:00,4.54,98.45,204.0,101.91,168.0,317.4,0.9,34.0,100047.0
2019-01-21 10:00:00+00:00,5.04,89.95,216.0,46.53,196.0,316.4,0.83,27.0,100047.0
2019-01-21 11:00:00+00:00,5.98,84.75,190.0,13.0,184.0,315.0,0.9,23.0,100017.0
2019-01-21 12:00:00+00:00,6.19,84.6,94.0,0.0,94.0,314.2,0.83,12.0,99958.0
2019-01-21 13:00:00+00:00,6.39,84.5,233.0,122.36,186.0,316.8,0.83,9.0,99869.0
2019-01-21 14:00:00+00:00,6.4,86.2,136.0,49.9,122.0,318.0,0.83,4.0,99850.0
2019-01-21 15:00:00+00:00,6.0,89.85,59.0,42.19,53.0,319.6,0.9,359.0,99820.0
2019-01-21 16:00:00+00:00,5.32,92.0,0.0,-0.0,0.0,321.4,1.03,11.0,99820.0
2019-01-21 17:00:00+00:00,4.52,99.0,0.0,-0.0,0.0,319.4,1.1,12.0,99800.0
2019-01-21 18:00:00+00:00,4.0,99.1,0.0,-0.0,0.0,314.6,1.1,13.0,99781.0
2019-01-21 19:00:00+00:00,3.48,99.35,0.0,-0.0,0.0,314.2,1.1,18.0,99771.0
2019-01-21 20:00:00+00:00,3.01,99.35,0.0,-0.0,0.0,305.2,1.17,25.0,99751.0
2019-01-21 21:00:00+00:00,2.77,99.45,0.0,-0.0,0.0,312.2,1.24,26.0,99781.0
2019-01-21 22:00:00+00:00,2.46,99.4,0.0,-0.0,0.0,307.0,1.38,25.0,99751.0
2019-01-21 23:00:00+00:00,2.18,99.45,0.0,-0.0,0.0,306.6,1.38,25.0,99751.0
2019-01-22 00:00:00+00:00,2.01,99.45,0.0,-0.0,0.0,310.4,1.38,26.0,99672.0
2019-01-22 01:00:00+00:00,1.81,99.45,0.0,-0.0,0.0,307.8,1.38,22.0,99544.0
2019-01-22 02:00:00+00:00,1.74,99.45,0.0,-0.0,0.0,314.4,1.38,20.0,99514.0
